date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/5,0:45,0,0,23.93,85.44,0,24.799999,0
2018/7/5,1:00,0,0,23.73,86.52,0,24.4,0
2018/7/5,1:15,0,0,23.52,87.68,0,23.799999,0
2018/7/5,1:30,0,0,23.35,88.66,0,23.5,0
2018/7/5,1:45,0,0,23.18,89.63,0,23,0
2018/7/5,2:00,0,0,23.01,90.58,0,22.9,0
2018/7/5,2:15,0,0,22.84,91.53,0,22.9,0
2018/7/5,2:30,0,0,22.71,92.25,0,23.299999,0
2018/7/5,2:45,0,0,22.6,92.84,0,23.299999,0
2018/7/5,3:00,0,0,22.47,93.46,0,23.299999,0
2018/7/5,3:15,0,0,22.35,94.01,0,23.1,0
2018/7/5,3:30,0,0,22.23,94.53,0,22.9,0
2018/7/5,3:45,0,0,22.14,94.86,0,22.6,0
2018/7/5,4:00,0,0,22.04,95.24,0,22.5,0
2018/7/5,4:15,0,0,21.95,95.62,0,22.6,0
2018/7/5,4:30,0,0,21.84,95.93,0,22.4,0
2018/7/5,4:45,0,0,21.74,96.18,0,22.200001,0
2018/7/5,5:00,0,0,21.67,96.35,0,22.1,0
2018/7/5,5:15,4.15,1.02,21.61,96.5,2,22,0
2018/7/5,5:30,23.04,12.35,21.75,95.73,18,22,0
2018/7/5,5:45,62.14,43.05,22.07,93.87,51,22.299999,0.745909
2018/7/5,6:00,92.21,68.98,22.61,90.99,63,23,0.89509
2018/7/5,6:15,140.58,112.37,23.45,86.62,90.999992,23.6,1.470506
2018/7/5,6:30,174.29,143.36,24.26,81.98,35,23.9,0.447545
2018/7/5,6:45,226.19,191.76,24.91,79.01,85.999992,24,1.321324
2018/7/5,7:00,261.32,224.88,25.67,75.86,151,24.4,2.216414
2018/7/5,7:15,314.35,275.23,26.59,71.14,201,25.299999,3.239375
2018/7/5,7:30,349.66,308.94,27.3,66.64,260,25.9,4.262335
2018/7/5,7:45,402.15,359.26,27.97,64.42,338,26.5,5.455789
2018/7/5,8:00,436.64,392.44,28.66,60.53,220,26.700001,3.388556
2018/7/5,8:15,487.32,441.31,29.2,57.87,373,27.1,5.221361
2018/7/5,8:30,520.19,473.09,29.74,56.19,331,28,5.498412
2018/7/5,8:45,567.84,519.22,30.31,52.89,502,28.5,7.714827
2018/7/5,9:00,598.34,548.79,30.77,50.52,568.999878,30.200001,9.057462
2018/7/5,9:15,641.83,591.02,31.28,48.13,592.999878,30.9,9.505008
2018/7/5,9:30,669.23,617.65,31.79,45.14,628.999878,31,10.14436
2018/7/5,9:45,707.82,655.19,32.22,43.48,669.999878,31,10.67715
2018/7/5,10:00,731.65,678.38,32.67,41.89,705.999878,31.9,11.14601
2018/7/5,10:15,764.41,710.28,33.08,40.59,753.999878,32.099998,11.78536
2018/7/5,10:30,784.18,729.55,33.48,39.73,789.999878,32.700001,12.16897
2018/7/5,10:45,810.54,755.24,33.87,38.82,830.999878,31.799999,12.70176
2018/7/5,11:00,825.9,770.21,34.18,38.22,852.999878,33.200001,12.72307
2018/7/5,11:15,845.42,789.26,34.49,37.63,875.999878,33.099998,13.1493
2018/7/5,11:30,856.06,799.63,34.82,36.92,897.999878,32.5,13.27717
2018/7/5,11:45,868.35,811.64,35.14,35.88,946.999878,33.900002,13.72472
2018/7/5,12:00,874.05,817.19,35.39,35.15,961.999878,33.400002,13.8739
2018/7/5,12:15,878.69,821.73,35.62,34.7,956.999878,33.900002,13.12799
2018/7/5,12:30,879.16,822.2,35.83,34.37,959.999878,35,13.95915
2018/7/5,12:45,876.47,819.07,36.02,34.11,1008,34.700001,14.10833
2018/7/5,13:00,871.2,814.45,36.19,33.89,991.999878,34.5,12.72307
2018/7/5,13:15,860.18,803.7,36.37,33.58,957.999878,34.900002,13.21324
2018/7/5,13:30,849.27,793.12,36.57,33.2,838.999878,34.799999,10.97551
2018/7/5,13:45,827.14,771.69,36.76,32.72,895.999878,36,13.42636
2018/7/5,14:00,805.55,750.94,36.99,31.62,605.999878,34.799999,11.33781
2018/7/5,14:15,773.21,719.75,37.17,30.6,639.999878,34.799999,11.55093
2018/7/5,14:30,751.88,699.08,37.31,30.17,617.999878,35.799999,9.505008
2018/7/5,14:45,724.58,672.31,37.4,29.99,728.999878,35.299999,10.35747
2018/7/5,15:00,708.55,656.4,37.5,29.85,665.999878,35.799999,10.91158
2018/7/5,15:15,676.55,625,37.57,29.7,444,35.900002,6.926295
2018/7/5,15:30,652.24,601.25,37.64,29.52,578.999878,36.200001,9.590254
2018/7/5,15:45,610.15,560.34,37.68,29.36,529.999878,34.900002,8.26893
2018/7/5,16:00,580.2,531.27,37.73,29.18,529.999878,35.099998,8.290242
2018/7/5,16:15,533.1,485.65,37.74,29.06,497,34.900002,7.523022
2018/7/5,16:30,500.57,454.19,37.75,28.92,455,34.700001,6.968918
2018/7/5,16:45,450.35,405.72,37.71,28.8,420,35.099998,6.223009
2018/7/5,17:00,416.06,372.72,37.69,28.63,355,34.799999,5.306607
2018/7/5,17:15,363.76,322.51,37.63,28.54,252,34.299999,3.878725
2018/7/5,17:30,328.5,288.8,37.56,28.46,225,34.299999,3.43118
2018/7/5,17:45,275.4,238.28,37.44,28.48,169,34.200001,2.557401
2018/7/5,18:00,240.13,204.93,37.33,28.55,133,34.099998,1.960674
2018/7/5,18:15,187.87,156.02,37.14,28.87,96.999992,33.900002,1.385259
2018/7/5,18:30,153.82,124.55,36.96,29.26,73.999992,33.700001,1.086895
2018/7/5,18:45,104.65,80.02,36.67,29.85,51,33.200001,0.63935
2018/7/5,19:00,73.8,53.02,36.32,30.57,23,32.5,0.170493
2018/7/5,19:15,32.39,19.21,35.59,32.11,8.999999,32.099998,0.042623
2018/7/5,19:30,10.42,4.22,34.92,33.4,2,31.5,0
2018/7/5,19:45,0,0,34.37,34.41,0,30.4,0
2018/7/5,20:00,0,0,33.9,35.56,0,30.1,0
2018/7/5,20:15,0,0,33.5,36.72,0,29.299999,0
2018/7/5,20:30,0,0,33.17,37.85,0,29.200001,0
2018/7/5,20:45,0,0,32.9,38.95,0,28.799999,0
2018/7/5,21:00,0,0,32.65,40.02,0,29.200001,0
2018/7/5,21:15,0,0,32.44,41,0,28.6,0
2018/7/5,21:30,0,0,32.22,41.92,0,28.5,0
2018/7/5,21:45,0,0,32.05,42.7,0,28.6,0
2018/7/5,22:00,0,0,31.88,43.47,0,28.4,0
2018/7/5,22:15,0,0,31.65,44.46,0,28.200001,0
2018/7/5,22:30,0,0,31.39,45.8,0,27.4,0
2018/7/5,22:45,0,0,31.14,47.41,0,28.6,0
2018/7/5,23:00,0,0,30.9,49.05,0,28.700001,0
2018/7/5,23:15,0,0,30.67,50.72,0,27.799999,0
2018/7/5,23:30,0,0,30.45,52.46,0,27.9,0
2018/7/5,23:45,0,0,30.24,54.3,0,27.9,0
2018/7/6,0:00,0,0,28.48,58.14,0,28,0
2018/7/6,0:15,0,0,28.26,59.11,0,27.4,0
2018/7/6,0:30,0,0,28.06,60.03,0,27.200001,0
2018/7/6,0:45,0,0,27.83,60.98,0,27.299999,0
2018/7/6,1:00,0,0,27.61,61.93,0,27.4,0
2018/7/6,1:15,0,0,27.38,62.88,0,26.700001,0
2018/7/6,1:30,0,0,27.16,63.79,0,26.1,0
2018/7/6,1:45,0,0,26.93,64.78,0,25.799999,0
2018/7/6,2:00,0,0,26.71,65.76,0,26.1,0
2018/7/6,2:15,0,0,26.49,66.76,0,25.6,0
2018/7/6,2:30,0,0,26.29,67.72,0,26,0
2018/7/6,2:45,0,0,26.09,68.71,0,26.200001,0
2018/7/6,3:00,0,0,25.9,69.69,0,26.1,0
2018/7/6,3:15,0,0,25.74,70.6,0,25.9,0
2018/7/6,3:30,0,0,25.58,71.54,0,25.700001,0
2018/7/6,3:45,0,0,25.43,72.48,0,25.5,0
2018/7/6,4:00,0,0,25.29,73.39,0,25.1,0
2018/7/6,4:15,0,0,25.16,74.25,0,25.1,0
2018/7/6,4:30,0,0,25.04,75.09,0,25.200001,0
2018/7/6,4:45,0,0,24.93,75.85,0,24.9,0
2018/7/6,5:00,0,0,24.84,76.49,0,24.9,0
2018/7/6,5:15,3.26,0.69,24.77,77.06,4,24.9,0
2018/7/6,5:30,19.37,9.81,24.8,77.43,20,25.1,0.085247
2018/7/6,5:45,52.39,34.82,25.07,76.3,43,25.200001,0.490169
2018/7/6,6:00,76.03,56.18,25.41,75.25,64,25.5,0.959025
2018/7/6,6:15,104.95,83.45,26.12,72.71,69.999992,25.700001,0.980337
2018/7/6,6:30,111.74,91.54,26.65,70.48,107,26,1.662311
2018/7/6,6:45,121.8,102.92,27.24,68.18,94.999992,26.200001,1.513129
2018/7/6,7:00,119.51,102.43,27.69,66.32,111,26.4,1.811492
2018/7/6,7:15,130.35,113.85,28.18,64.22,134,26.6,2.109856
2018/7/6,7:30,136.55,119.57,28.57,62.62,144,26.6,2.173791
2018/7/6,7:45,157.44,140.29,29,61.27,137,26.799999,2.408219
2018/7/6,8:00,170.73,153,29.45,59.68,186,27,3.004946
2018/7/6,8:15,189.96,171.22,29.86,58.09,194,27.299999,3.154128
2018/7/6,8:30,203.89,185.15,30.25,56.94,345,27.6,5.349231
2018/7/6,8:45,221.54,200.77,30.72,55.37,361,28,5.498412
2018/7/6,9:00,232.91,208.73,31.18,53.62,349,28.1,4.901685
2018/7/6,9:15,248.28,219.38,31.61,52,492,28.6,7.544333
2018/7/6,9:30,256.3,223.8,32,50.35,414,28.9,6.841048
2018/7/6,9:45,140.05,104.49,31.78,50.71,418,29.1,6.393503
2018/7/6,10:00,95.52,63.93,31.58,51.05,654.999878,29.799999,10.08042
2018/7/6,10:15,136.24,113.11,31.79,50.32,650.999878,30.1,10.35747
2018/7/6,10:30,118.05,6.94,31.68,50.74,729.999878,30.5,11.80667
2018/7/6,10:45,35.64,0,30.64,55.07,735.999878,30.799999,11.84929
2018/7/6,11:00,41.88,0,30.01,58.58,719.999878,30.9,11.97716
2018/7/6,11:15,3.81,0,29.16,62.2,480,30.6,8.780411
2018/7/6,11:30,3.93,0,28.71,64.25,947.999878,31.1,14.64112
2018/7/6,11:45,4.81,0,28.26,66.19,944.999878,31.799999,13.76734
2018/7/6,12:00,4.96,0,27.96,67.48,774.999878,32.299999,11.6788
2018/7/6,12:15,3.54,0,27.77,68.22,596.999878,32.200001,10.18698
2018/7/6,12:30,3.54,0,27.65,68.69,784.999878,32.200001,12.53127
2018/7/6,12:45,4.68,0,27.57,68.93,647.999878,32.700001,10.93289
2018/7/6,13:00,4.65,0,27.52,69.11,804.999878,32.900002,11.72142
2018/7/6,13:15,16.35,0,27.77,67.97,481,33.5,11.46568
2018/7/6,13:30,16.42,0,27.99,66.81,928.999878,33.5,13.34111
2018/7/6,13:45,358.15,333.81,31.32,52.56,582.999878,33.700001,6.649243
2018/7/6,14:00,384.94,358.52,32.54,46.74,820.999878,33.799999,12.91488
2018/7/6,14:15,407.55,379.05,33.36,43.17,702.999878,33.900002,10.12305
2018/7/6,14:30,421.23,391.32,33.98,40.55,502,34.200001,10.99682
2018/7/6,14:45,416.15,385.83,34.49,38.66,295,33.599998,5.327919
2018/7/6,15:00,419.88,388.67,34.86,37.37,652.999878,34.5,10.67715
2018/7/6,15:15,436.79,403.2,35.15,36.7,609.999878,34.700001,10.10173
2018/7/6,15:30,482.47,444.39,35.4,36.16,542.999878,34.599998,9.824682
2018/7/6,15:45,513.96,471.61,35.56,35.88,563.999878,34.5,9.206644
2018/7/6,16:00,522.63,478.16,35.69,35.75,247,34,4.049218
2018/7/6,16:15,468.15,426.12,35.73,35.83,465,34.299999,7.139411
2018/7/6,16:30,389.09,352.71,35.76,36.04,385,34.5,5.967269
2018/7/6,16:45,287.43,258.66,35.73,36.52,350,34.599998,5.370542
2018/7/6,17:00,214.44,191.85,35.72,37.15,295,34.299999,4.496764
2018/7/6,17:15,162.83,144.13,35.66,37.93,254,34.400002,3.772166
2018/7/6,17:30,148.37,130.19,35.57,38.74,201,34.400002,3.17544
2018/7/6,17:45,144.67,124.88,35.38,39.71,151,34.200001,2.429531
2018/7/6,18:00,155.32,132.2,35.15,40.72,112,33.700001,1.704934
2018/7/6,18:15,145.26,120.21,34.88,41.64,88.999992,33.5,1.406571
2018/7/6,18:30,133.33,107.5,34.68,42.19,68.999992,33.299999,1.086895
2018/7/6,18:45,95.77,72.81,34.42,42.79,44,33.099998,0.660662
2018/7/6,19:00,68.79,49.02,34.14,43.53,24,32.700001,0.38361
2018/7/6,19:15,30.11,17.55,33.63,44.86,11,31.9,0.106558
2018/7/6,19:30,9.52,3.69,33.02,46.49,2,31.4,0.021312
2018/7/6,19:45,0,0,32.36,48.28,0,30.5,0
2018/7/6,20:00,0,0,31.93,49.5,0,30.6,0
2018/7/6,20:15,0,0,31.57,50.53,0,30.5,0
2018/7/6,20:30,0,0,31.26,51.4,0,30,0
2018/7/6,20:45,0,0,30.99,52.18,0,29.700001,0
2018/7/6,21:00,0,0,30.76,52.78,0,29.5,0
2018/7/6,21:15,0,0,30.55,53.33,0,29.5,0
2018/7/6,21:30,0,0,30.34,53.87,0,29.299999,0
2018/7/6,21:45,0,0,30.14,54.4,0,29.200001,0
2018/7/6,22:00,0,0,29.92,54.94,0,28.4,0
2018/7/6,22:15,0,0,29.71,55.5,0,28.5,0
2018/7/6,22:30,0,0,29.46,56.19,0,28.5,0
2018/7/6,22:45,0,0,29.2,56.9,0,28.299999,0
2018/7/6,23:00,0,0,29.05,57.3,0,27.700001,0
2018/7/6,23:15,0,0,28.96,57.54,0,27.4,0
2018/7/6,23:30,0,0,28.87,58.05,0,27.5,0
2018/7/6,23:45,0,0,28.74,58.81,0,27.1,0
2018/7/7,0:00,0,0,27.42,59.13,0,27.4,0
2018/7/7,0:15,0,0,27.24,59.84,0,26.700001,0
2018/7/7,0:30,0,0,27.07,60.48,0,26.5,0
2018/7/7,0:45,0,0,26.88,61.25,0,26.200001,0
2018/7/7,1:00,0,0,26.66,62.11,0,26.299999,0
2018/7/7,1:15,0,0,26.44,63.04,0,26.200001,0
2018/7/7,1:30,0,0,26.23,63.93,0,25.9,0
2018/7/7,1:45,0,0,26.02,64.88,0,25.799999,0
2018/7/7,2:00,0,0,25.83,65.75,0,25.6,0
2018/7/7,2:15,0,0,25.68,66.2,0,25.6,0
2018/7/7,2:30,0,0,25.6,65.95,0,25.5,0
2018/7/7,2:45,0,0,25.62,65.07,0,25.4,0
2018/7/7,3:00,0,0,25.62,64.53,0,25.1,0
2018/7/7,3:15,0,0,25.52,64.83,0,24.9,0
2018/7/7,3:30,0,0,25.32,65.74,0,24.4,0
2018/7/7,3:45,0,0,25.08,66.93,0,24.299999,0
2018/7/7,4:00,0,0,24.84,68.16,0,24.1,0
2018/7/7,4:15,0,0,24.61,69.36,0,23.799999,0
2018/7/7,4:30,0,0,24.38,70.54,0,23.9,0
2018/7/7,4:45,0,0,24.17,71.67,0,24.1,0
2018/7/7,5:00,0,0,23.97,72.75,0,24.1,0
2018/7/7,5:15,2.83,0.53,23.81,73.69,0,24.200001,0
2018/7/7,5:30,19.35,10.05,23.82,73.95,6,24.200001,0
2018/7/7,5:45,51.85,35.59,24.14,72.97,28,24.5,0.277052
2018/7/7,6:00,73.18,54.39,24.62,71.29,47,24.9,0.596727
2018/7/7,6:15,106.46,84.77,25.12,69.48,68.999992,25.200001,0.959025
2018/7/7,6:30,126.46,103.72,25.62,67.69,90.999992,25.6,1.321324
2018/7/7,6:45,159.06,134.59,26.07,65.99,122,26.1,1.854116
2018/7/7,7:00,179.56,154.27,26.58,64.15,157,26.4,2.429531
2018/7/7,7:15,212.61,185.92,27.14,61.68,195,26.9,3.026258
2018/7/7,7:30,233.62,206.19,27.5,60.36,236,27.200001,3.793478
2018/7/7,7:45,266.22,237.62,27.95,59.11,289,27.6,4.496764
2018/7/7,8:00,286.48,257.28,28.44,57.46,339,28,5.221361
2018/7/7,8:15,316.58,286.5,28.99,54.35,401,28.6,6.116451
2018/7/7,8:30,333.66,303.25,29.39,52.77,460,28.700001,7.139411
2018/7/7,8:45,358.52,327.64,29.82,51.69,506,28.700001,7.864008
2018/7/7,9:00,370.68,339.8,30.23,49.8,558.999878,29.299999,8.759099
2018/7/7,9:15,389.11,358.11,30.6,48.55,584.999878,29.299999,9.483696
2018/7/7,9:30,396.42,365.68,30.95,47.55,636.999878,29.299999,10.2296
2018/7/7,9:45,409.8,379.14,31.32,46.45,682.999878,29.9,10.80502
2018/7/7,10:00,414.53,384.15,31.63,45.55,723.999878,30,11.5083
2018/7/7,10:15,423.3,393.13,31.94,44.8,764.999878,30.4,12.0411
2018/7/7,10:30,422.24,392.62,32.26,44.03,813.999878,30.5,12.42471
2018/7/7,10:45,420.56,391.66,32.6,43.11,847.999878,30.9,12.89356
2018/7/7,11:00,409.88,382.04,32.9,42.27,883.999878,31.700001,13.29849
2018/7/7,11:15,402.96,375.99,33.17,41.59,942.999878,31.6,13.74603
2018/7/7,11:30,400.05,373.47,33.43,40.98,822.999878,32.900002,8.290242
2018/7/7,11:45,405.68,378.97,33.66,40.49,977.999878,31.9,13.89521
2018/7/7,12:00,405.98,379.36,33.87,40.08,938.999878,32.400002,13.44767
2018/7/7,12:15,394.7,368.89,34.09,39.55,483,33.200001,10.31485
2018/7/7,12:30,374.46,349.99,34.32,38.63,994.999878,33.099998,11.06076
2018/7/7,12:45,356.51,333.16,34.53,37.75,1040,33.099998,14.53456
2018/7/7,13:00,346.69,323.91,34.69,37.25,963.999878,33.5,14.06571
2018/7/7,13:15,340.31,317.77,34.83,36.88,1011,33.599998,13.80997
2018/7/7,13:30,336.22,313.81,34.96,36.59,962.999878,34.099998,14.04439
2018/7/7,13:45,328.97,306.74,35.07,36.41,940.999878,34.200001,11.5083
2018/7/7,14:00,323.16,301.07,35.18,36.3,862.999878,34.299999,12.5952
2018/7/7,14:15,313.06,291.23,35.27,36.25,896.999878,33.900002,13.19193
2018/7/7,14:30,305.44,283.8,35.36,36.22,811.999878,34.700001,12.5952
2018/7/7,14:45,292.75,271.45,35.43,36.19,731.999878,34.900002,11.84929
2018/7/7,15:00,283.5,262.44,35.5,36.13,707.999878,33.900002,7.011541
2018/7/7,15:15,268.49,247.85,35.53,36.12,388,34.400002,9.014839
2018/7/7,15:30,257.75,237.4,35.58,36.12,264,34.599998,3.55905
2018/7/7,15:45,240.63,220.78,35.59,36.22,252,33.400002,5.732841
2018/7/7,16:00,228.63,209.14,35.6,36.32,555.999878,34.099998,8.524671
2018/7/7,16:15,209.89,190.99,35.57,36.43,259,33.599998,4.539387
2018/7/7,16:30,196.97,178.49,35.53,36.48,294,33,3.665608
2018/7/7,16:45,177.03,159.26,35.46,36.56,252,32.900002,3.81479
2018/7/7,17:00,163.44,146.18,35.4,36.6,245,33.099998,3.068881
2018/7/7,17:15,142.74,126.32,35.31,36.7,204,33,3.068881
2018/7/7,17:30,128.79,112.99,35.22,36.8,259,33.099998,4.07053
2018/7/7,17:45,107.81,93.04,35.09,36.98,122,33.5,1.768869
2018/7/7,18:00,93.88,79.89,34.96,37.13,130,33,2.195103
2018/7/7,18:15,73.27,60.62,34.79,37.35,110,32.5,1.619687
2018/7/7,18:30,59.88,48.26,34.62,37.58,76.999992,32.299999,1.150831
2018/7/7,18:45,40.6,30.83,34.38,38.06,60,31.799999,0.873779
2018/7/7,19:00,28.57,20.32,34.11,38.67,35,31.4,0.447545
2018/7/7,19:15,12.34,7.15,33.71,39.64,19,31,0.213117
2018/7/7,19:30,3.81,1.44,33.23,40.83,2,30.700001,0
2018/7/7,19:45,0,0,32.72,42.08,0,30.4,0
2018/7/7,20:00,0,0,32.3,43.25,0,29.9,0
2018/7/7,20:15,0,0,31.92,44.34,0,29.4,0
2018/7/7,20:30,0,0,31.57,45.37,0,29,0
2018/7/7,20:45,0,0,31.22,46.34,0,29,0
2018/7/7,21:00,0,0,30.88,47.25,0,28.799999,0
2018/7/7,21:15,0,0,30.56,48.15,0,28.9,0
2018/7/7,21:30,0,0,30.27,49.05,0,28.299999,0
2018/7/7,21:45,0,0,30.05,49.8,0,28,0
2018/7/7,22:00,0,0,29.9,50.35,0,27.799999,0
2018/7/7,22:15,0,0,29.78,50.98,0,28,0
2018/7/7,22:30,0,0,29.62,51.92,0,28,0
2018/7/7,22:45,0,0,29.46,53.05,0,27.700001,0
2018/7/7,23:00,0,0,29.34,54.38,0,27.4,0
2018/7/7,23:15,0,0,29.18,56.33,0,27.799999,0
2018/7/7,23:30,0,0,28.98,58.44,0,28.1,0
2018/7/7,23:45,0,0,28.73,60.53,0,28.1,0
2018/7/8,0:00,0,0,26.71,53.79,0,28.200001,0
2018/7/8,0:15,0,0,26.64,54.25,0,28.1,0
2018/7/8,0:30,0,0,26.59,54.72,0,28.1,0
2018/7/8,0:45,0,0,26.59,55.04,0,28.200001,0
2018/7/8,1:00,0,0,26.6,55.42,0,28.200001,0
2018/7/8,1:15,0,0,26.57,56,0,28.1,0
2018/7/8,1:30,0,0,26.51,56.91,0,28,0
2018/7/8,1:45,0,0,26.48,58.07,0,27.799999,0
2018/7/8,2:00,0,0,26.39,59.57,0,27.700001,0
2018/7/8,2:15,0,0,26.52,59.35,0,27.799999,0
2018/7/8,2:30,0,0,26.44,59.97,0,27.299999,0
2018/7/8,2:45,0,0,26.46,60.58,0,26.6,0
2018/7/8,3:00,0,0,26.52,61.15,0,27.200001,0
2018/7/8,3:15,0,0,26.3,62.94,0,27,0
2018/7/8,3:30,0,0,26.1,64.83,0,26.5,0
2018/7/8,3:45,0,0,25.86,67.03,0,26.4,0
2018/7/8,4:00,0,0,25.77,69.04,0,26.299999,0
2018/7/8,4:15,0,0,25.46,72.22,0,26.200001,0
2018/7/8,4:30,0,0,25.29,74.2,0,26.200001,0
2018/7/8,4:45,0,0,25.21,75.48,0,26.200001,0
2018/7/8,5:00,0,0,25.17,76.54,0,26.1,0
2018/7/8,5:15,0.04,0,25.13,77.4,0,25.799999,0
2018/7/8,5:30,0.3,0,25.09,78.25,0,25.299999,0
2018/7/8,5:45,3.46,0.36,25.04,79.29,0,25.200001,0
2018/7/8,6:00,7.38,0,25.05,79.89,1,25,0
2018/7/8,6:15,13.02,0.06,25.1,80.28,14,25,0
2018/7/8,6:30,13.12,0,25.11,80.77,47,25.1,0.724597
2018/7/8,6:45,12.78,1.28,25,81.62,28,25.200001,0.38361
2018/7/8,7:00,24.15,4.91,25.01,81.83,38,25.200001,0.575415
2018/7/8,7:15,35.65,8.43,25.08,81.6,28,25.200001,0.447545
2018/7/8,7:30,49.6,2.57,25.18,81.22,43,25.200001,0.618039
2018/7/8,7:45,63.99,13.16,25.33,80.53,56,25.200001,0.873779
2018/7/8,8:00,74.89,31.95,25.6,79.26,89.999992,25.4,1.470506
2018/7/8,8:15,124.89,56.73,26.1,76.68,177,25.700001,3.090193
2018/7/8,8:30,124.39,53.45,26.31,75.43,101,25.700001,1.768869
2018/7/8,8:45,143.88,78.13,26.63,74.13,90.999992,25.799999,1.555752
2018/7/8,9:00,163.31,80.49,26.92,72.99,103,25.799999,1.768869
2018/7/8,9:15,153.38,78.05,27.11,72.24,134,25.799999,2.493466
2018/7/8,9:30,130.07,47.86,27.22,71.73,165,25.799999,3.04757
2018/7/8,9:45,153.74,97.13,27.52,70.52,158,26.1,2.941011
2018/7/8,10:00,110.93,42.2,27.59,70.11,82.999992,26,1.321324
2018/7/8,10:15,143.01,34.53,28.04,68.29,80.999992,26,1.427882
2018/7/8,10:30,137.15,23.75,28.33,66.7,132,26.1,2.344284
2018/7/8,10:45,152.34,61.5,28.72,64.29,134,26.200001,2.408219
2018/7/8,11:00,186.22,80.42,29.12,63.06,159,26.4,2.685271
2018/7/8,11:15,190.28,91.49,29.41,62.4,132,26.200001,2.131168
2018/7/8,11:30,226.03,118.34,29.72,61.71,177,26.299999,3.239375
2018/7/8,11:45,219.51,156.8,29.91,61.23,286,26.6,5.136114
2018/7/8,12:00,276.1,224.18,30.31,59.65,261,26.9,4.752504
2018/7/8,12:15,273.61,192.92,30.51,58.45,222,27.200001,4.049218
2018/7/8,12:30,290.44,225.1,30.81,57.12,333,27.5,6.180386
2018/7/8,12:45,294.19,177.05,31.01,55.94,459,27.9,8.460735
2018/7/8,13:00,297.24,218.42,31.31,54.15,316,28.200001,5.434477
2018/7/8,13:15,264.66,205.41,31.42,53.17,225,28,3.963972
2018/7/8,13:30,264.06,210.31,31.55,52.1,319,28.5,5.796776
2018/7/8,13:45,214.83,189.94,31.29,52.33,255,28.299999,4.411517
2018/7/8,14:00,213.99,196.7,31.31,52.19,237,28.5,3.985283
2018/7/8,14:15,10.07,7.03,30.27,54.88,381,28.799999,6.308256
2018/7/8,14:30,9.9,6.92,30.21,54.88,417,29.299999,6.904983
2018/7/8,14:45,12.05,6.78,30.25,54.52,249,29.1,4.411517
2018/7/8,15:00,12.06,6.45,30.29,54.05,320,29.200001,5.583659
2018/7/8,15:15,298.71,275.34,31.88,49.28,259,29.4,4.560699
2018/7/8,15:30,289.48,264.16,32.09,48.32,196,29.4,3.239375
2018/7/8,15:45,276.81,253.8,32.17,47.82,219,29.799999,3.665608
2018/7/8,16:00,256.29,234.28,32.26,46.63,145,29.4,2.493466
2018/7/8,16:15,225.84,205.36,32.22,46.25,90.999992,28.9,1.619687
2018/7/8,16:30,202.75,183.46,32.17,46.46,92.999992,28.9,1.619687
2018/7/8,16:45,163.17,140.36,32.03,46.83,76.999992,28.799999,1.321324
2018/7/8,17:00,154.27,135.58,32.03,46.41,49,28.5,0.724597
2018/7/8,17:15,127.25,102.77,31.93,45.97,60,28.4,0.89509
2018/7/8,17:30,104.32,73.75,31.82,45.53,39,28.4,0.575415
2018/7/8,17:45,69.91,39.94,31.61,45.78,51,28.4,0.724597
2018/7/8,18:00,50.25,33.19,31.43,46.24,38,28.299999,0.575415
2018/7/8,18:15,32.12,20.71,31.24,46.71,61,28.4,0.873779
2018/7/8,18:30,30.91,22.63,31.16,47.11,56,28.299999,0.809844
2018/7/8,18:45,15.07,9.65,30.92,48.21,22,28.299999,0.277052
2018/7/8,19:00,13.02,7.46,30.68,49.67,19,28.1,0.191805
2018/7/8,19:15,4.43,1.86,30.38,51.44,7,28,0.106558
2018/7/8,19:30,1.26,0.3,30.07,53.33,0,28,0
2018/7/8,19:45,0,0,29.76,55.33,0,27.799999,0
2018/7/8,20:00,0,0,29.53,57.01,0,27.799999,0
2018/7/8,20:15,0,0,29.24,58.79,0,27.5,0
2018/7/8,20:30,0,0,29.05,60.26,0,27.299999,0
2018/7/8,20:45,0,0,28.9,61.56,0,27.1,0
2018/7/8,21:00,0,0,28.74,62.7,0,27,0
2018/7/8,21:15,0,0,28.65,63.38,0,26.799999,0
2018/7/8,21:30,0,0,28.55,63.99,0,26.799999,0
2018/7/8,21:45,0,0,28.42,64.82,0,26.6,0
2018/7/8,22:00,0,0,28.24,65.78,0,26.5,0
2018/7/8,22:15,0,0,28.11,66.52,0,26.5,0
2018/7/8,22:30,0,0,27.98,67.19,0,26.5,0
2018/7/8,22:45,0,0,27.87,67.78,0,26.200001,0
2018/7/8,23:00,0,0,27.76,68.37,0,26.200001,0
2018/7/8,23:15,0,0,27.65,68.88,0,26.1,0
2018/7/8,23:30,0,0,27.51,69.29,0,26,0
2018/7/8,23:45,0,0,27.34,69.79,0,25.799999,0
2018/7/9,0:00,0,0,25.81,79.76,0,25.700001,0
2018/7/9,0:15,0,0,25.78,79.97,0,25.700001,0
2018/7/9,0:30,0,0,25.76,80.28,0,25.700001,0
2018/7/9,0:45,0,0,25.67,81.06,0,25.799999,0
2018/7/9,1:00,0,0,25.53,82.08,0,25.799999,0
2018/7/9,1:15,0,0,25.42,82.79,0,25.6,0
