date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2019/6/3,23:30,0,0,27.18,21.46,0,26.745871,0
2019/6/3,23:45,0,0,26.53,22.96,0,26.677971,0
2019/6/4,0:00,0,0,26.6,28.15,0,25.99897,0
2019/6/4,0:15,0,0,26.26,29.72,0,25.863171,0
2019/6/4,0:30,0,0,25.92,31.14,0,25.52367,0
2019/6/4,0:45,0,0,25.51,32.47,0,24.980471,0
2019/6/4,1:00,0,0,25.01,33.76,0,24.573071,0
2019/6/4,1:15,0,0,24.44,35.07,0,24.36936,0
2019/6/4,1:30,0,0,24.05,35.88,0,24.097759,0
2019/6/4,1:45,0,0,23.82,36.32,0,23.89406,0
2019/6/4,2:00,0,0,23.71,36.56,0,23.690359,0
2019/6/4,2:15,0,0,23.46,37.08,0,24.097759,0
2019/6/4,2:30,0,0,23.26,37.54,0,23.82616,0
2019/6/4,2:45,0,0,23.05,38.13,0,23.690359,0
2019/6/4,3:00,0,0,22.75,39.18,0,22.60396,0
2019/6/4,3:15,0,0,22.39,40.55,0,22.400261,0
2019/6/4,3:30,0,0,21.98,42.19,0,22.739759,0
2019/6/4,3:45,0,0,21.68,43.56,0,22.400261,0
2019/6/4,4:00,0,0,21.48,44.65,0,21.65336,0
2019/6/4,4:15,0,0,21.21,45.94,0,21.517559,0
2019/6/4,4:30,0,0,20.9,47.3,0,21.178049,0
2019/6/4,4:45,0,0,20.52,48.83,0,21.517559,0
2019/6/4,5:00,0,0,20.18,50.14,0.380374,20.90646,0
2019/6/4,5:15,12.12,5.69,19.8,51.55,7.607475,20.702749,0
2019/6/4,5:30,33.83,21.19,19.72,51.86,21.30093,20.702749,0.235204
2019/6/4,5:45,73.64,54.21,19.83,51.71,39.178501,21.178049,0.470463
2019/6/4,6:00,102.82,79.97,20.18,50.89,63.90279,21.110161,0.722272
2019/6/4,6:15,149.2,122.17,20.97,49.09,95.854187,21.65336,0.993727
2019/6/4,6:30,181.07,151.75,21.35,48.1,133.130798,22.12866,1.346215
2019/6/4,6:45,227.8,195.8,21.87,47.57,175.732697,22.400261,1.837664
2019/6/4,7:00,254.96,221.97,22.27,46.94,227.843903,23.01136,2.513109
2019/6/4,7:15,294.69,260.41,22.85,45.69,260.561096,23.215059,3.068023
2019/6/4,7:30,317.16,282.51,23.54,44.2,295.950989,23.758261,3.772234
2019/6/4,7:45,351.57,316.22,24.36,42.42,345.801788,23.622459,4.545734
2019/6/4,8:00,361.62,327,24.88,41.53,410.859985,24.02986,5.535687
2019/6/4,8:15,365.97,333.17,25.48,40.87,455.010712,24.165661,6.399859
2019/6/4,8:30,339.28,310.04,26.11,39.78,513.233887,24.64097,6.375797
2019/6/4,8:45,314.96,289.2,26.65,38.39,487.009003,24.844669,7.319594
2019/6/4,9:00,289.22,266.3,27.21,37.44,606.131287,25.52367,9.156876
2019/6/4,9:15,284.57,262.93,27.8,36.54,659.411316,25.93107,9.886625
2019/6/4,9:30,289.27,267.82,28.43,35.25,566.569824,26.47427,8.358
2019/6/4,9:45,313.05,290.51,29.12,33.45,751.875122,26.88167,11.54278
2019/6/4,10:00,337.4,307.89,29.81,31.88,735.893921,26.270571,11.3995
2019/6/4,10:15,352.27,281.95,30.47,30.64,755.680115,27.35697,12.21456
2019/6/4,10:30,372.9,346.05,31.11,29.6,807.809082,27.22117,13.03006
2019/6/4,10:45,368.01,341,31.73,28.42,836.727417,27.832279,13.43628
2019/6/4,11:00,354.45,286.97,32.36,26.07,924.243225,28.17178,13.77688
2019/6/4,11:15,339.05,300.94,32.82,25.08,871.733582,28.10387,13.91316
2019/6/4,11:30,338.4,297.88,33.26,24.55,885.431824,28.17178,13.76397
2019/6/4,11:45,330.94,187.56,33.71,24.15,932.994812,28.17178,14.39069
2019/6/4,12:00,151.22,104.71,33.09,25.38,1037.633057,29.121189,15.75569
2019/6/4,12:15,269.23,245.63,33.47,25.16,417.412415,28.57906,6.488344
2019/6/4,12:30,213.11,183.83,33.11,25.96,645.714478,29.323339,10.49759
2019/6/4,12:45,219.97,190.69,32.96,26.51,412.846405,29.120701,6.87761
2019/6/4,13:00,324.22,176.42,33.51,25.84,354.24881,28.51053,5.942235
2019/6/4,13:15,338.52,276.63,34.08,24.56,283.855713,28.44331,4.821579
2019/6/4,13:30,233.05,151.03,34.14,24.03,766.714722,28.91868,13.57169
2019/6/4,13:45,158.77,85.1,34.18,23.72,467.258392,29.190281,7.520844
2019/6/4,14:00,229.21,102.2,34.79,22.43,673.110779,29.05447,10.51947
2019/6/4,14:15,281.2,182.86,35.44,20.91,378.601013,29.93718,6.530344
2019/6/4,14:30,279.36,218.74,35.91,19.72,379.742615,29.80138,6.138782
2019/6/4,14:45,139.27,94.2,35.7,18.97,367.185913,29.393221,6.35086
2019/6/4,15:00,170.79,119.18,36.14,17.82,654.466125,29.937111,11.03856
2019/6/4,15:15,203.72,171.51,36.61,16.76,439.481598,29.80138,8.299812
2019/6/4,15:30,165.78,142.14,36.75,16.13,310.110413,29.80138,5.286531
2019/6/4,15:45,99.97,81.26,36.65,15.83,347.019287,29.597679,5.166656
2019/6/4,16:00,75.88,53.93,36.65,15.59,300.978302,29.05353,4.736594
2019/6/4,16:15,46.53,24.04,36.42,15.65,192.154297,28.647011,2.969258
2019/6/4,16:30,67.71,47.23,36.53,15.6,213.462494,27.968069,3.157328
2019/6/4,16:45,30.64,8.49,36.16,16.08,153.723404,27.628571,2.450055
2019/6/4,17:00,32.47,10.15,36.35,16.02,112.248596,27.35697,1.748086
2019/6/4,17:15,5.49,0,35.74,16.68,154.864899,27.22117,2.600719
2019/6/4,17:30,5.21,0,35.4,17.31,146.493896,27.085369,2.349211
2019/6/4,17:45,103.25,80.7,36.74,16.57,128.229706,27.900181,2.007961
2019/6/4,18:00,99.16,80.01,36.69,16.94,83.330276,27.900181,1.259645
2019/6/4,18:15,95.29,78.71,36.55,17.43,79.525253,27.560671,1.240066
2019/6/4,18:30,86.31,69.32,36.29,18.02,48.323952,27.22117,0.714643
2019/6/4,18:45,61.18,46.07,35.81,18.82,25.49374,27.085369,0.318561
2019/6/4,19:00,42.05,29.44,35.21,19.73,16.36165,27.085369,0.186081
2019/6/4,19:15,14.83,8.12,34.28,20.93,2.663525,26.88167,0
2019/6/4,19:30,2.32,0.6,33.45,21.93,0,26.54217,0
2019/6/4,19:45,0,0,32.94,22.52,0,26.610069,0
2019/6/4,20:00,0,0,32.55,23,0,26,0
2019/6/4,20:15,0,0,32.22,23.39,0,25.59157,0
2019/6/4,20:30,0,0,31.93,23.8,0,25.727369,0
2019/6/4,20:45,0,0,31.73,24.44,0,25.65947,0
2019/6/4,21:00,0,0,31.44,26.47,0,25.59157,0
2019/6/4,21:15,0,0,30.98,29.1,0,25.387859,0
2019/6/4,21:30,0,0,30.53,31.76,0,24.912571,0
2019/6/4,21:45,0,0,30.15,34.09,0,24.912571,0
2019/6/4,22:00,0,0,29.95,35.33,0,24.64097,0
2019/6/4,22:15,0,0,29.24,35.08,0,24.505171,0
2019/6/4,22:30,0,0,26.7,44.34,0,24.844669,0
2019/6/4,22:45,0,0,27.31,45.02,0,24.573071,0
2019/6/4,23:00,0,0,27.07,48.06,0,24.573071,0
2019/6/4,23:15,0,0,26.63,51.88,0,24.36936,0
2019/6/4,23:30,0,0,26.98,52.79,0,24.43726,0
2019/6/4,23:45,0,0,27.54,52.14,0,24.02986,0
2019/6/5,0:00,0,0,24.44,52.67,0,23.89406,0
2019/6/5,0:15,0,0,24.22,53.33,0,23.96196,0
2019/6/5,0:30,0,0,23.96,54.11,0,23.82616,0
2019/6/5,0:45,0,0,23.8,54.48,0,23.82616,0
2019/6/5,1:00,0,0,23.53,55.18,0,23.690359,0
2019/6/5,1:15,0,0,23.26,55.85,0,23.55456,0
2019/6/5,1:30,0,0,23.04,56.36,0,23.690359,0
2019/6/5,1:45,0,0,22.97,56.27,0,23.55456,0
2019/6/5,2:00,0,0,22.94,56.04,0,23.622459,0
2019/6/5,2:15,0,0,22.93,55.68,0,23.282961,0
2019/6/5,2:30,0,0,23.05,54.82,0,22.875561,0
2019/6/5,2:45,0,0,23.11,54.3,0,22.807659,0
2019/6/5,3:00,0,0,22.83,55.02,0,22.739759,0
2019/6/5,3:15,0,0,22.5,55.99,0,22.875561,0
2019/6/5,3:30,0,0,22.02,57.5,0,22.807659,0
2019/6/5,3:45,0,0,21.91,57.81,0,22.807659,0
2019/6/5,4:00,0,0,21.8,59.22,0,22.400261,0
2019/6/5,4:15,0,0,21.85,60.08,0,22.26446,0
2019/6/5,4:30,0,0,21.74,61.03,0,22.19656,0
2019/6/5,4:45,0,0,21.59,61.49,0,22.12866,0
2019/6/5,5:00,0,0,21.48,61.12,0,22.19656,0
2019/6/5,5:15,0.09,0,21.32,60.93,0,21.924959,0
2019/6/5,5:30,0.23,0,21.09,60.94,0,21.857059,0
2019/6/5,5:45,0.48,0,20.85,60.77,2.282243,21.857059,0
2019/6/5,6:00,0.67,0,20.69,60.82,4.184112,21.65336,0
2019/6/5,6:15,24.13,0,21,59.66,5.705606,20.838551,0
2019/6/5,6:30,30.47,0,21.34,58.55,15.59532,20.702749,0.212816
2019/6/5,6:45,95.28,77.84,22.18,56.07,30.81028,20.77066,0.466812
2019/6/5,7:00,98.56,79.5,22.65,54.86,16.73645,20.97435,0.233687
2019/6/5,7:15,84.5,67.36,23.08,53.55,27.00654,20.77066,0.406178
2019/6/5,7:30,94.49,77.68,23.39,52.98,74.553261,20.90646,1.391824
2019/6/5,7:45,14.95,0,22.97,54.44,123.241096,21.110161,2.253453
2019/6/5,8:00,16.56,0,23.39,53.52,63.90279,21.110161,1.117813
2019/6/5,8:15,46.34,0,24.05,51.75,108.786903,21.24596,1.977063
2019/6/5,8:30,43.3,0,24.29,51.44,244.960693,21.31386,4.484813
2019/6/5,8:45,6.56,0,23.93,52.94,349.183105,21.72126,5.34286
2019/6/5,9:00,7.55,0,23.97,53.93,252.568207,22.26446,4.46786
2019/6/5,9:15,3.68,0,23.89,55.46,233.929901,22.53606,4.308828
2019/6/5,9:30,4.08,0,23.84,55.75,275.770996,22.67186,5.041641
2019/6/5,9:45,4.49,0,23.74,55.95,315.710205,22.94346,5.733984
2019/6/5,10:00,5.19,0,23.71,55.94,303.540314,23.14716,5.435391
2019/6/5,10:15,8.4,0,23.81,55.59,317.234314,23.41876,5.736828
2019/6/5,10:30,9.6,0,23.92,55.31,336.637909,23.758261,6.174
2019/6/5,10:45,32.53,0,24.41,54,366.709198,23.758261,6.608547
2019/6/5,11:00,32.6,0,24.7,53.32,310.424408,23.758261,5.745578
2019/6/5,11:15,457.75,231.19,28.01,42.9,348.478302,24.165661,6.431469
2019/6/5,11:30,396.99,120.9,28.61,41.21,329.843994,23.96196,5.986859
2019/6/5,11:45,364.79,97.67,29.13,40.2,279.254303,24.165661,4.959172
2019/6/5,12:00,327.55,42.6,29.45,39.68,384.269501,24.36936,6.497641
2019/6/5,12:15,181.24,0.99,29.17,40.58,421.560486,25.048361,7.327907
2019/6/5,12:30,163.65,0.38,29.3,40.57,418.148407,25.18417,7.506844
2019/6/5,12:45,9.8,0,28.12,43.79,435.291412,25.455759,7.744625
2019/6/5,13:00,10.15,0,27.88,44.99,447.471588,25.795271,8.107969
2019/6/5,13:15,20.06,0,27.75,46.63,392.679688,25.93107,6.9965
2019/6/5,13:30,18.73,0,27.34,49.39,380.503601,25.52367,6.712672
2019/6/5,13:45,6.13,0,26.68,53.3,415.890411,25.93107,7.517344
2019/6/5,14:00,5.82,0,26.03,57.12,395.723694,25.727369,7.227063
2019/6/5,14:15,4.08,0,25.45,60.78,378.220612,25.59157,6.44361
2019/6/5,14:30,3.91,0,25.04,63.63,365.66391,25.65947,6.568954
2019/6/5,14:45,3.28,0,24.79,65.21,288.041199,25.252069,5.380922
2019/6/5,15:00,2.97,0,24.37,68.07,234.770706,24.844669,4.339344
2019/6/5,15:15,2.94,0,23.91,71.3,132.034698,24.980471,2.37393
2019/6/5,15:30,2.73,0,23.68,72.58,117.5756,25.048361,2.147633
2019/6/5,15:45,2.29,0,23.85,70.21,126.706299,25.048361,2.179734
2019/6/5,16:00,2.11,0,24,68.38,136.216202,24.77676,2.41232
2019/6/5,16:15,2.02,0,23.78,70.51,129.748199,24.980471,2.449508
2019/6/5,16:30,1.91,0,23.68,70.8,163.989594,24.912571,3.018422
2019/6/5,16:45,3.5,0.06,23.58,71.22,124.417297,24.844669,2.171641
2019/6/5,17:00,2.72,0,23.1,75.17,92.457047,24.573071,1.612598
2019/6/5,17:15,1.91,0,22.86,76.39,71.530441,24.573071,1.264949
2019/6/5,17:30,2.32,0,22.6,76.57,66.582047,24.505171,1.165965
2019/6/5,17:45,1.65,0,22.37,77.08,22.446461,24.36936,0.274955
2019/6/5,18:00,1.33,0,22.18,78.16,40.706581,24.23357,0.645777
2019/6/5,18:15,38.48,14.63,22.38,77.06,38.423279,23.55456,0.643125
2019/6/5,18:30,28.14,18.8,22.21,77.05,21.68453,23.350861,0.29467
2019/6/5,18:45,32.59,22.7,22,77.4,10.6518,22.875561,0.113121
2019/6/5,19:00,17.14,8.88,21.49,80.17,6.466903,22.67186,0
2019/6/5,19:15,6.6,3.32,21.19,82.19,2.282279,22.60396,0
2019/6/5,19:30,0.29,0,20.95,84.37,0,22.53606,0
2019/6/5,19:45,0,0,20.63,86.36,0,22.400261,0
2019/6/5,20:00,0,0,20.53,86.54,0,22.26446,0
2019/6/5,20:15,0,0,20.56,86.79,0,21.78916,0
2019/6/5,20:30,0,0,20.49,87.98,0,21.31386,0
2019/6/5,20:45,0,0,20.36,89.09,0,20.838551,0
2019/6/5,21:00,0,0,20.34,89.55,0,20.49905,0
2019/6/5,21:15,0,0,20.22,90.57,0,20.295349,0
2019/6/5,21:30,0,0,20.12,91.44,0,20.295349,0
2019/6/5,21:45,0,0,20,92.21,0,20.43116,0
2019/6/5,22:00,0,0,19.81,93,0,20.15955,0
2019/6/5,22:15,0,0,19.78,92.64,0,20.07,0
2019/6/5,22:30,0,0,19.85,91.89,0,19.887951,0
2019/6/5,22:45,0,0,19.9,91.41,0,19.75215,0
2019/6/5,23:00,0,0,19.93,91.1,0,19.617399,0
2019/6/5,23:15,0,0,19.91,90.96,0,19.41568,0
2019/6/5,23:30,0,0,19.88,90.83,0,19.209221,0
2019/6/5,23:45,0,0,19.86,90.62,0,18.937811,0
2019/6/6,0:00,0,0,20.56,73.78,0,19.00843,0
2019/6/6,0:15,0,0,20.54,73.96,0,19.07593,0
2019/6/6,0:30,0,0,20.51,74.34,0,19.14502,0
2019/6/6,0:45,0,0,20.45,74.7,0,19.00754,0
2019/6/6,1:00,0,0,20.41,74.83,0,19.009951,0
2019/6/6,1:15,0,0,20.37,74.78,0,18.80463,0
2019/6/6,1:30,0,0,20.29,75.03,0,18.80401,0
2019/6/6,1:45,0,0,20.2,76.23,0,18.870689,0
2019/6/6,2:00,0,0,20.1,77.1,0,19.07836,0
2019/6/6,2:15,0,0,20,78.48,0,19.145729,0
2019/6/6,2:30,0,0,19.9,79.34,0,19.278219,0
2019/6/6,2:45,0,0,19.71,80.71,0,19.34618,0
2019/6/6,3:00,0,0,19.48,82.51,0,19.347799,0
2019/6/6,3:15,0,0,19.24,84.43,0,19.21254,0
2019/6/6,3:30,0,0,18.96,86.52,0,19.280279,0
2019/6/6,3:45,0,0,18.76,88.46,0,19.21142,0
2019/6/6,4:00,0,0,18.72,89.41,0,19.27742,0
2019/6/6,4:15,0,0,18.73,90.69,0,19.210609,0
2019/6/6,4:30,0,0,18.78,93.05,0,18.93932,0
2019/6/6,4:45,0,0,18.68,94.48,0,18.871651,0
2019/6/6,5:00,0,0,18.59,95.09,0,18.803619,0
2019/6/6,5:15,0.05,0,18.55,95.2,1.141121,18.87162,0
2019/6/6,5:30,0.13,0,18.53,95.08,3.04299,19.011471,0
2019/6/6,5:45,0.68,0,18.54,95.03,4.564486,18.94022,0
2019/6/6,6:00,1.04,0,18.59,94.98,7.607475,18.94014,0
2019/6/6,6:15,2.89,0,18.64,94.73,13.69346,18.939119,0.120025
2019/6/6,6:30,3.15,0,18.7,94.84,20.159809,18.93824,0.24958
2019/6/6,6:45,3.46,0,18.76,95.02,24.34392,18.939119,0.347539
2019/6/6,7:00,3.93,0,18.83,95.08,17.116819,18.938551,0.23936
2019/6/6,7:15,6.93,0,18.91,95.02,20.920561,18.80271,0.271954
2019/6/6,7:30,8.06,0,18.95,95.03,41.460739,18.873899,0.571813
2019/6/6,7:45,10.47,0,19.02,94.99,79.498123,18.873791,1.20225
2019/6/6,8:00,10.6,0,19.08,94.97,110.688797,19.00709,1.378809
2019/6/6,8:15,12.63,0,19.18,94.72,66.565407,19.144951,1.203945
2019/6/6,8:30,16.26,0,19.39,93.97,39.939251,18.938721,0.590065
2019/6/6,8:45,53.25,0,19.9,91.68,77.596252,19.141399,1.088555
2019/6/6,9:00,54.3,0,20.21,90.28,52.87196,19.210609,0.904012
2019/6/6,9:15,74.29,0.03,20.49,89.19,42.982231,19.21072,0.695926
2019/6/6,9:30,58.36,0.11,20.54,89.05,43.742981,19.210199,0.735041
2019/6/6,9:45,63.66,0,20.7,88.4,83.682228,19.277,1.273863
2019/6/6,10:00,52.83,0,20.71,88.36,100.799004,19.34478,1.766133
2019/6/6,10:15,43.46,0,20.67,88.49,119.437401,19.481859,2.200789
2019/6/6,10:30,51.44,0,20.71,88.4,140.357895,19.41407,2.581852
2019/6/6,10:45,85.88,0,20.9,87.72,228.224304,19.752319,4.032219
2019/6/6,11:00,95.53,0,21.03,87.27,250.285904,20.15958,4.293844
2019/6/6,11:15,79,0.04,20.98,87.37,263.218689,20.56698,4.765578
2019/6/6,11:30,64.27,0.36,20.96,87.44,218.714905,20.63488,3.094328
2019/6/6,11:45,68.56,0.22,21.1,86.75,254.850403,20.838579,4.353453
2019/6/6,12:00,78.08,0.02,21.1,86.85,239.635498,21.04228,4.287282
2019/6/6,12:15,161.94,3.16,21.44,85.34,587.67749,21.313881,7.09286
2019/6/6,12:30,56.2,3.95,21.22,85.99,414.607391,21.721279,6.305906
2019/6/6,12:45,202.41,66.35,22,81.85,290.605591,21.44968,5.511297
2019/6/6,13:00,83.42,18.99,21.94,81.3,358.312103,21.44968,4.286188
2019/6/6,13:15,134.19,71.01,22.38,78.7,273.488708,21.51759,6.414297
2019/6/6,13:30,190.25,130.5,22.99,75.46,788.895203,21.85709,11.46644
2019/6/6,13:45,212.04,152.9,23.43,72.99,470.141998,21.992889,7.812875
2019/6/6,14:00,192.86,135.75,23.72,71.1,333.595612,22.19659,6.259313
2019/6/6,14:15,212.87,171.8,24.16,69.08,419.941589,22.060789,9.137188
2019/6/6,14:30,239.72,203.84,24.46,67.59,364.403412,21.85709,7.163406
2019/6/6,14:45,213.99,173.86,24.64,66.43,540.902527,22.536091,7.452157
2019/6/6,15:00,216.53,177.02,24.87,65.07,387.6073,22.264481,6.519297
2019/6/6,15:15,134.88,84.09,24.92,63.82,344.247101,22.943489,5.759469
2019/6/6,15:30,165.53,129.01,25.23,60.84,465.99411,23.28299,7.440344
2019/6/6,15:45,126.78,89.81,25.31,59.43,297.86319,23.55459,4.673813
2019/6/6,16:00,174.45,151.24,25.65,56.81,208.8508,23.758289,3.439898
2019/6/6,16:15,168.13,143.05,25.83,55.41,333.625397,23.96199,6.03936
2019/6/6,16:30,162.31,133.69,25.98,54.56,357.967804,23.96199,6.250016
2019/6/6,16:45,154.14,127.42,25.99,55.1,377.000397,24.43729,6.153656
2019/6/6,17:00,157.16,138.65,25.92,57.24,220.279907,24.640989,4.170907
2019/6/6,17:15,137.36,120.06,25.73,59.76,284.201111,24.708891,4.230516
2019/6/6,17:30,123.51,107,25.54,62.13,198.215393,24.43729,3.275891
2019/6/6,17:45,104.6,89.87,25.38,63.96,146.477402,24.505199,2.452297
2019/6/6,18:00,91.25,76.88,25.27,65.03,118.322502,24.36939,1.958797
2019/6/6,18:15,72.03,59.06,24.89,67.53,79.894669,24.09779,1.320512
2019/6/6,18:30,58.82,46.91,24.22,71.23,67.339012,23.826191,1.108625
2019/6/6,18:45,38.97,29.33,23.52,74.35,30.054581,23.418791,0.429837
2019/6/6,19:00,26.21,18.37,23.08,75.85,15.97795,23.14719,0.179949
2019/6/6,19:15,10.05,5.58,22.71,77.21,12.17289,23.011391,0.13582
2019/6/6,19:30,2.17,0.65,22.33,79.34,3.043034,22.67189,0
2019/6/6,19:45,0,0,22,81.79,0,22.468189,0
2019/6/6,20:00,0,0,21.75,83.73,0,22.060789,0
2019/6/6,20:15,0,0,21.53,85.2,0,21.789181,0
2019/6/6,20:30,0,0,21.29,86.4,0,21.789181,0
2019/6/6,20:45,0,0,21.04,87.4,0,21.653391,0
2019/6/6,21:00,0,0,20.82,88.14,0,21.44968,0
2019/6/6,21:15,0,0,20.62,88.72,0,21.11018,0
2019/6/6,21:30,0,0,20.42,89.28,0,20.770679,0
2019/6/6,21:45,0,0,20.21,89.95,0,20.70278,0
2019/6/6,22:00,0,0,20.01,90.64,0,20.29538,0
2019/6/6,22:15,0,0,19.85,91.11,0,20.091681,0
2019/6/6,22:30,0,0,19.73,91.34,0,19.955879,0
2019/6/6,22:45,0,0,19.64,91.43,0,19.82008,0
2019/6/6,23:00,0,0,19.56,91.42,0,19.616381,0
2019/6/6,23:15,0,0,19.48,91.41,0,19.548479,0
2019/6/6,23:30,0,0,19.38,91.49,0,19.3468,0
2019/6/6,23:45,0,0,19.28,91.64,0,19.20919,0
2019/6/7,0:00,0,0,19.3,92.44,0,18.93899,0
2019/6/7,0:15,0,0,19.18,92.83,0,19.00606,0
2019/6/7,0:30,0,0,19.07,93.15,0,18.9389,0
2019/6/7,0:45,0,0,18.91,93.91,0,18.735821,0
2019/6/7,1:00,0,0,18.8,94.35,0,18.734501,0
2019/6/7,1:15,0,0,18.71,94.61,0,18.87077,0
2019/6/7,1:30,0,0,18.63,94.79,0,18.464439,0
2019/6/7,1:45,0,0,18.58,94.75,0,18.39827,0
2019/6/7,2:00,0,0,18.53,94.72,0,18.39728,0
2019/6/7,2:15,0,0,18.5,94.54,0,18.327801,0
2019/6/7,2:30,0,0,18.5,94.29,0,18.394329,0
2019/6/7,2:45,0,0,18.49,94,0,18.124901,0
2019/6/7,3:00,0,0,18.51,93.62,0,18.258619,0
2019/6/7,3:15,0,0,18.5,93.44,0,17.715191,0
2019/6/7,3:30,0,0,18.46,93.48,0,17.918871,0
2019/6/7,3:45,0,0,18.42,93.6,0,17.78307,0
2019/6/7,4:00,0,0,18.33,93.98,0,17.78307,0
2019/6/7,4:15,0,0,18.22,94.51,0,17.443569,0
2019/6/7,4:30,0,0,18.11,95,0,17.511471,0
2019/6/7,4:45,0,0,18.05,95.19,0,17.23987,0
2019/6/7,5:00,0,0,17.99,95.43,3.04299,16.76457,0
2019/6/7,5:15,14.01,6.44,17.96,95.69,10.27009,17.175791,0
2019/6/7,5:30,36.97,22.79,17.97,95.84,20.159809,17.785351,0.110247
2019/6/7,5:45,79.15,57.68,18.15,94.73,32.331772,17.91906,0.242013
2019/6/7,6:00,110.31,85.11,18.49,93.17,58.197189,18.190479,0.515717
2019/6/7,6:15,159.8,130.06,19.07,90.57,65.804657,18.46207,0.490588
2019/6/7,6:30,194,161.74,19.45,88.14,84.442978,18.803061,0.744338
2019/6/7,6:45,246.35,210.84,19.96,85.94,105.363503,19.14123,0.959465
2019/6/7,7:00,281.65,244.24,20.57,81.76,169.646698,19.55139,1.411402
2019/6/7,7:15,334.74,294.8,21.05,79.71,182.579407,19.48464,2.396899
2019/6/7,7:30,369.98,328.51,21.59,77.5,234.310196,19.956579,3.590672
2019/6/7,7:45,422.12,378.61,22.26,74.5,309.624298,20.43145,4.62
2019/6/7,8:00,456.17,411.42,22.97,69.51,371.244812,20.90649,5.844891
2019/6/7,8:15,506.08,459.62,23.5,66.56,432.865387,21.789181,6.489985
2019/6/7,8:30,538.47,490.97,24.07,64.42,484.976593,23.55459,7.299906
2019/6/7,8:45,585.52,536.59,24.7,61.55,529.860718,23.826191,8.31425
2019/6/7,9:00,615.58,565.78,25.3,57.09,593.767517,24.57309,9.176782
2019/6/7,9:15,658.22,607.23,25.82,54.85,629.540771,25.048389,9.983532
2019/6/7,9:30,684.87,633.15,26.35,52.98,671.802185,25.38789,10.60806
2019/6/7,9:45,722.09,669.39,26.93,50.1,717.879822,25.38789,11.50472
2019/6/7,10:00,744.69,691.43,27.36,48.18,766.206726,25.863199,12.04438
2019/6/7,10:15,772.2,718.44,27.78,46.74,659.717102,26.745899,10.80078
2019/6/7,10:30,773.12,720.13,28.23,45.25,498.042389,27.153299,8.794188
2019/6/7,10:45,750.88,700.44,28.69,43.8,486.642303,26.813801,8.038406
2019/6/7,11:00,687.31,641.66,29.12,42.54,530.416321,27.560699,8.709094
2019/6/7,11:15,620.14,579.52,29.56,41.42,466.490814,27.628599,8.13925
2019/6/7,11:30,574.22,536.87,29.98,40.46,539.552673,27.7644,9.537282
2019/6/7,11:45,564.39,527.97,30.43,39.34,533.465881,28.57921,8.806437
2019/6/7,12:00,563.55,527.3,30.83,38.15,614.513184,28.918711,10.50634
2019/6/7,12:15,552.74,517.26,31.2,37.34,523.572876,28.850809,9.264281
2019/6/7,12:30,529.68,495.66,31.56,36.66,872.875183,29.52981,13.94006
2019/6/7,12:45,500.61,466.71,31.9,36.01,800.579529,29.93721,12.68203
2019/6/7,13:00,484.75,452.91,32.21,35.39,726.76178,30.208401,12.02053
2019/6/7,13:15,461.23,426.11,32.49,34.81,885.431824,30.751699,14.23931
2019/6/7,13:30,427.78,395.27,32.75,34.22,966.479126,31.158581,15.10338
2019/6/7,13:45,359.94,316.03,33.01,33.62,818.082581,30.81951,11.53294
2019/6/7,14:00,312.51,274.12,33.26,33.02,688.711426,31.224751,11.6515
2019/6/7,14:15,221.37,166.35,33.14,33.04,687.189514,31.294979,12.41778
2019/6/7,14:30,179.15,146.74,33.23,32.6,568.472412,31.021,9.023875
2019/6/7,14:45,86.71,29.39,32.88,33.2,768.617188,31.90461,11.89431
2019/6/7,15:00,183.41,15.21,33.37,32.33,408.660797,31.290739,7.525219
2019/6/7,15:15,14.73,0,32.16,35.05,455.843292,32.175129,6.038375
2019/6/7,15:30,16.23,0,31.92,36.25,222.975098,31.360741,3.755391
2019/6/7,15:45,22.81,0,31.83,37.01,236.673203,31.42981,4.079797
2019/6/7,16:00,25.53,0,31.65,37.76,167.041107,31.70249,2.734648
2019/6/7,16:15,393.76,352.54,33.6,32.81,70.012657,31.09148,1.057902
2019/6/7,16:30,398.82,355.7,33.63,32.57,21.6887,30.548281,0.278947
2019/6/7,16:45,379,341.01,33.68,32.52,6.849064,30.34458,0.037316
2019/6/7,17:00,347.73,304.74,33.75,32.41,1.522014,30.20878,0
2019/6/7,17:15,299.06,246.33,33.79,32.38,0,29.597679,0
2019/6/7,17:30,278.59,244.11,33.81,32.4,1.902518,21.78916,0
2019/6/7,17:45,234.04,201.71,33.73,32.66,0.761007,21.24596,0
2019/6/7,18:00,187.39,158.32,33.6,33.17,0.761007,21.31386,0
2019/6/7,18:15,148.53,122.1,33.44,33.81,0.760944,21.992861,0
2019/6/7,18:30,107.69,86.56,33.19,34.71,0,22.53606,0
2019/6/7,18:45,40.44,21.96,32.55,36.48,0,22.875561,0
2019/6/7,19:00,15.33,4.97,30.67,42.89,1.521508,21.585461,0
2019/6/7,19:15,0.43,0,29.9,44.78,1.141122,21.65336,0
2019/6/7,19:30,0.12,0,28.9,45.53,0,22.67186,0
2019/6/7,19:45,0,0,28.15,46.72,0,24.36936,0
2019/6/7,20:00,0,0,27.98,48.8,0,23.55456,0
2019/6/7,20:15,0,0,27.74,51.31,0,22.739759,0
